image_index,category,img_url,year,decade,num_persons,gender,age,body display
2794,science,https://api.time.com/wp-content/uploads/2014/11/15501382.jpg,1950,1950s,1,male,Middle-Aged,portrait
2795,science,https://api.time.com/wp-content/uploads/2014/11/15501391-e1422654177902.jpg,1950,1950s,1,male,Senior,portrait
2796,science,https://api.time.com/wp-content/uploads/2014/11/15501443.jpg,1951,1950s,1,male,Young Adult,portrait
2797,science,https://api.time.com/wp-content/uploads/2014/11/15501449.jpg,1951,1950s,1,male,Senior,portrait
2798,science,https://api.time.com/wp-content/uploads/2014/11/15501540.jpg,1953,1950s,1,male,Middle-Aged,portrait
2799,science,https://api.time.com/wp-content/uploads/2014/11/15501548.jpg,1953,1950s,1,male,Young Adult,portrait
2800,science,https://api.time.com/wp-content/uploads/2014/11/15501596-e1522272133667.jpg,1954,1950s,1,male,Middle-Aged,face
2801,science,https://api.time.com/wp-content/uploads/2014/11/15501598-e1523478235240.jpg,1954,1950s,1,male,Young Adult,full body
2803,science,https://api.time.com/wp-content/uploads/2014/11/15501648.jpg,1955,1950s,1,male,Middle-Aged,portrait
2804,science,https://api.time.com/wp-content/uploads/2014/11/15501667.jpg,1955,1950s,1,male,Senior,portrait
2805,science,https://api.time.com/wp-content/uploads/2014/11/15501671.jpg,1955,1950s,1,male,Young Adult,portrait
2807,science,https://api.time.com/wp-content/uploads/2014/11/15501737-e1418831181333.jpg,1956,1950s,1,male,Senior,portrait
2808,science,https://api.time.com/wp-content/uploads/2014/11/15501750.jpg,1957,1950s,1,male,Middle-Aged,portrait
2809,science,https://api.time.com/wp-content/uploads/2014/11/15501811.jpg,1958,1950s,1,male,Senior,portrait
2812,science,https://api.time.com/wp-content/uploads/2014/11/15501850.jpg,1959,1950s,1,male,Middle-Aged,portrait
2813,science,https://api.time.com/wp-content/uploads/2014/11/15501858.jpg,1959,1950s,1,male,Middle-Aged,portrait
2814,science,https://api.time.com/wp-content/uploads/2014/11/15501870.jpg,1959,1950s,1,male,Middle-Aged,portrait
2815,science,https://api.time.com/wp-content/uploads/2014/11/15501905-e1553720474463.jpg,1960,1960s,1,male,Senior,portrait
2816,science,https://api.time.com/wp-content/uploads/2014/11/15501907.jpg,1960,1960s,1,male,Middle-Aged,portrait
2820,science,https://api.time.com/wp-content/uploads/2014/11/15501958.jpg,1961,1960s,1,male,Young Adult,waist-up
2821,science,https://api.time.com/wp-content/uploads/2014/11/15501961-e1421424632963.jpg,1961,1960s,1,male,Young Adult,portrait
2822,science,https://api.time.com/wp-content/uploads/2014/11/15501964-e1421424636258.jpg,1961,1960s,1,male,Young Adult,full body
2823,science,https://api.time.com/wp-content/uploads/2014/11/15502006-e1421424630445.jpg,1962,1960s,1,male,Young Adult,portrait
2825,science,https://api.time.com/wp-content/uploads/2014/11/15502067.jpg,1963,1960s,1,male,Senior,portrait
2826,science,https://api.time.com/wp-content/uploads/2014/11/15502070-e1421424512912.jpg,1963,1960s,1,male,Middle-Aged,portrait
2831,science,https://api.time.com/wp-content/uploads/2014/11/15502171-e1422654180984.jpg,1965,1960s,1,male,Middle-Aged,portrait
2832,science,https://api.time.com/wp-content/uploads/2014/11/15502176.jpg,1965,1960s,1,male,Middle-Aged,portrait
2834,science,https://api.time.com/wp-content/uploads/2014/11/15502184-e1436910371399.jpg,1965,1960s,1,male,Middle-Aged,portrait
2839,science,https://api.time.com/wp-content/uploads/2014/11/15502307-e1422562171818.jpg,1967,1960s,1,male,Middle-Aged,portrait
2840,science,https://api.time.com/wp-content/uploads/2014/11/15502313.jpg,1968,1960s,1,male,Senior,portrait
2843,science,https://api.time.com/wp-content/uploads/2014/11/15502378.jpg,1969,1960s,1,male,Middle-Aged,face
2845,science,https://api.time.com/wp-content/uploads/2014/11/15502390-e1418830717956.jpg,1969,1960s,1,male,Young Adult,full body
2846,science,https://api.time.com/wp-content/uploads/2014/11/15502416.jpg,1970,1970s,1,male,Young Adult,portrait
2868,science,https://api.time.com/wp-content/uploads/2014/11/15503201.jpg,1985,1980s,1,male,Young Adult,portrait
2873,science,https://api.time.com/wp-content/uploads/2014/11/15503659-e1426625071920.jpg,1994,1990s,1,male,Young Adult,face
2875,science,https://api.time.com/wp-content/uploads/2014/11/15503698-e1415916104424.jpg,1994,1990s,1,male,Young Adult,portrait
2881,science,https://api.time.com/wp-content/uploads/2014/11/15504035-e1426604623651.jpg,2001,2000s,1,male,Young Adult,face
2898,science,https://api.time.com/wp-content/uploads/2014/11/15503032-e1418673912757.jpg,1982,1980s,1,male,Middle-Aged,portrait
2901,science,https://api.time.com/wp-content/uploads/2014/11/15503302.jpg,1987,1980s,1,male,Young Adult,portrait
2902,science,https://api.time.com/wp-content/uploads/2014/11/15503348-e1420218682650.jpg,1988,1980s,1,male,Young Adult,portrait
2906,science,https://api.time.com/wp-content/uploads/2014/11/15503722-e1563985571745.jpg,1995,1990s,1,male,Young Adult,portrait
2907,science,https://api.time.com/wp-content/uploads/2014/11/15503733.jpg,1995,1990s,1,male,Young Adult,portrait
2916,science,https://api.time.com/wp-content/uploads/2014/11/15504058-e1420219110329.jpg,2002,2000s,1,male,Young Adult,portrait
2917,science,https://api.time.com/wp-content/uploads/2016/09/time_20051024.jpg,2005,2000s,1,male,Young Adult,waist-up
2918,science,https://api.time.com/wp-content/uploads/2016/09/time_20051121.jpg,2005,2000s,1,female,Young Adult,waist-up
2919,science,https://api.time.com/wp-content/uploads/2014/11/15504246.jpg,2006,2000s,1,female,Young Adult,portrait
2949,science,https://api.time.com/wp-content/uploads/2014/11/15502788.jpg,1977,1970s,1,male,Young Adult,full body
2951,science,https://api.time.com/wp-content/uploads/2014/11/15502792.jpg,1977,1970s,1,male,Young Adult,waist-up
2952,science,https://api.time.com/wp-content/uploads/2014/11/15502838.jpg,1978,1970s,1,male,Middle-Aged,portrait
2957,science,https://api.time.com/wp-content/uploads/2014/11/15503205.jpg,1985,1980s,1,male,Young Adult,portrait
2962,science,https://api.time.com/wp-content/uploads/2014/11/15503510.jpg,1991,1990s,1,male,Young Adult,portrait
2963,science,https://api.time.com/wp-content/uploads/2014/11/15503760.jpg,1996,1990s,1,male,Young Adult,portrait
2965,science,https://api.time.com/wp-content/uploads/2014/11/15504206.jpg,2005,2000s,1,male,Middle-Aged,portrait
2967,science,https://api.time.com/wp-content/uploads/2014/11/15504404.jpg,2010,2010s,1,male,Young Adult,face
2968,science,https://api.time.com/wp-content/uploads/2014/11/15504429.jpg,2011,2010s,1,male,Young Adult,face
2977,science,https://api.time.com/wp-content/uploads/2014/11/15502779-e1422288246730.jpg,1977,1970s,1,male,Young Adult,face
2979,science,https://api.time.com/wp-content/uploads/2014/11/15503181.jpg,1984,1980s,1,male,Young Adult,face
2982,science,https://api.time.com/wp-content/uploads/2014/11/15503366.jpg,1988,1980s,1,male,Young Adult,portrait
3006,science,https://api.time.com/wp-content/uploads/2019/06/tim190624v1_sinking.cover_-srgb.jpg,2019,2010s,1,male,Young Adult,waist-up
3034,science,https://api.time.com/wp-content/uploads/2014/11/15502442-e1424731986227.jpg,1970,1970s,1,male,Senior,face
3036,science,https://api.time.com/wp-content/uploads/2014/11/15502578.jpg,1973,1970s,1,male,Middle-Aged,face
3038,science,https://api.time.com/wp-content/uploads/2014/11/15502634.jpg,1974,1970s,1,male,Middle-Aged,portrait
3040,science,https://api.time.com/wp-content/uploads/2014/11/15502710-e1418057981365.jpg,1975,1970s,1,male,Middle-Aged,portrait
3041,science,https://api.time.com/wp-content/uploads/2014/11/15502790.jpg,1977,1970s,1,male,Young Adult,face
3049,science,https://api.time.com/wp-content/uploads/2014/11/15503036-e1419880854803.jpg,1982,1980s,1,male,Young Adult,portrait
3051,science,https://api.time.com/wp-content/uploads/2014/11/15503092.jpg,1983,1980s,1,male,Young Adult,portrait
3052,science,https://api.time.com/wp-content/uploads/2014/11/15503094-e1434749382154.jpg,1983,1980s,1,male,Middle-Aged,portrait
3065,science,https://api.time.com/wp-content/uploads/2014/11/15503357.jpg,1988,1980s,1,male,Young Adult,portrait
3074,science,https://api.time.com/wp-content/uploads/2014/11/15503512.jpg,1991,1990s,1,male,Youth,portrait
3075,science,https://api.time.com/wp-content/uploads/2014/11/15503537-e1416609286663.jpg,1991,1990s,1,female,Young Adult,portrait
3077,science,https://api.time.com/wp-content/uploads/2014/11/15503619-e1417722645582.jpg,1993,1990s,1,male,Senior,face
3078,science,https://api.time.com/wp-content/uploads/2014/11/15503621-e1421874403460.jpg,1993,1990s,1,female,Young Adult,face
3085,science,https://api.time.com/wp-content/uploads/2014/11/15503757-e1416874320890.jpg,1996,1990s,1,male,Young Adult,portrait
3086,science,https://api.time.com/wp-content/uploads/2014/11/15503764.jpg,1996,1990s,1,male,Middle-Aged,portrait
3087,science,https://api.time.com/wp-content/uploads/2014/11/15503776.jpg,1996,1990s,1,female,Young Adult,portrait
3089,science,https://api.time.com/wp-content/uploads/2014/11/15503798-e1424732040470.jpg,1996,1990s,1,female,Young Adult,face
3091,science,https://api.time.com/wp-content/uploads/2014/11/15503803-e1415649933946.jpg,1996,1990s,1,male,Young Adult,face
3094,science,https://api.time.com/wp-content/uploads/2014/11/15503821.jpg,1997,1990s,1,male,Middle-Aged,face
3097,science,https://api.time.com/wp-content/uploads/2014/11/15503894-e1476208176467.jpg,1998,1990s,1,male,Young Adult,portrait
3099,science,https://api.time.com/wp-content/uploads/2014/11/15503937-e1434749408253.jpg,1999,1990s,1,male,Young Adult,face
3101,science,https://api.time.com/wp-content/uploads/2014/11/15503943.jpg,1999,1990s,1,male,Young Adult,face
3104,science,https://api.time.com/wp-content/uploads/2014/11/15503971.jpg,2000,2000s,1,male,Young Adult,waist-up
3105,science,https://api.time.com/wp-content/uploads/2014/11/15503977-e1420580467677.jpg,2000,2000s,1,female,Young Adult,portrait
3106,science,https://api.time.com/wp-content/uploads/2014/11/15503978.jpg,2000,2000s,1,male,Young Adult,face
3110,science,https://api.time.com/wp-content/uploads/2014/11/15503627-e1422301502105.jpg,1993,1990s,1,male,Young Adult,full body
3113,science,https://api.time.com/wp-content/uploads/2014/11/15504228.jpg,2005,2000s,1,male,Young Adult,face
3121,science,https://api.time.com/wp-content/uploads/2014/11/15502521-e1422050532712.jpg,1972,1970s,1,male,Young Adult,portrait
3134,science,https://api.time.com/wp-content/uploads/2014/11/15503645-e1418235818463.jpg,1993,1990s,1,male,Senior,face
3140,science,https://api.time.com/wp-content/uploads/2014/11/15503924.jpg,1999,1990s,1,male,Young Adult,face
3142,science,https://api.time.com/wp-content/uploads/2014/11/15503938.jpg,1999,1990s,1,male,Young Adult,full body
3146,science,https://api.time.com/wp-content/uploads/2014/11/15504019.jpg,2001,2000s,1,male,Young Adult,face
3147,science,https://api.time.com/wp-content/uploads/2014/11/15504037-e1422050336681.jpg,2001,2000s,1,male,Youth,portrait
3149,science,https://api.time.com/wp-content/uploads/2014/11/15504111-e1415895537121.jpg,2003,2000s,1,male,Young Adult,waist-up
3151,science,https://api.time.com/wp-content/uploads/2014/11/15504139-e1415895493909.jpg,2003,2000s,1,female,Young Adult,full body
